"ID#","Estuary/ 
Location","general characteristics","Reference","state/ 
Region","Station 
Name","Latitude 
DD","Longitude 
DD","Date","Month","Year","Time","Water Depth 
(m)","BW 
Sal","BW 
Temp (°C)","BW 
pH","BW 
NH4 
(uM)","BW 
PO4 
(uM)","BW 
NO2 
(uM)","BW 
NO3 
(uM)","BW 
NO23 
(uM)","BW 
DSi 
(uM)","BW 
DO 
(uM)","BW 
DO 
(mg/L)","O2 Flux or SOC 
(umol/m2/hr)","DO Flux  
(g O2/m2/d)","NH4 Flux 
(umol/m2/hr)","PO4 Flux 
(umol/m2/hr)","NO2 Flux 
(umol/m2/hr)","NO23 Flux 
(umol/m2/hr)","DSi Flux 
(umol/m2/hr)","RES 
(gO2/m3/day)","POC 
(%DW)","PON 
(%DW)","PP 
(%DW)","Total 
CHLa 
(mg/m2)","Active 
CHLa 
(mg/m2)"
2282,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","DC01",39.42463,-76.01873,1998-07-27,"July",1998,"0.43263888888888885",13.5,"0",27.9,"NaN","11.700000000000001",1.4,"3.89","NaN","66.400000000000006","NaN",200.9375,6.43,"-1966.1458333333333","-1.51","111","0","18.28","-28.55","NaN","NaN","1.37","0.19","0.09","95.7","48.6"
2283,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","DC02",39.38333,-76.09,1998-07-27,"July",1998,"0.47500000000000003",14.5,"1.2",27.6,"NaN","7.3",0.93,"4.84","NaN","68.2","NaN",179.0625,5.73,"-1419.2708333333333","-1.0900000000000001","NaN","0","-3.65","27.7","NaN","NaN","1.45","0.16","0.08","25.5","7.2"
2284,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","DC03",39.34167,-76.18333,1998-07-27,"July",1998,"0.625",11,"4.6000000000000005",26.8,"NaN","18.7",0.81,"2.4300000000000002","NaN","42.9","NaN",135,4.32,"-1341.1458333333333","-1.03","15.200000000000001","NaN","-14.120000000000001","121.44","NaN","NaN","2.54","0.24","0.03","34.4","7.7"
2285,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB01",39.42833,-76.04333,1998-07-27,"July",1998,"0.38194444444444442",5,"0",28,"NaN","8.4",0.58,"1.95","NaN","64.8","NaN",184.0625,5.89,"-3984.375","-3.06","311.10000000000002","24.09","-9","-43.68","NaN","NaN","1.19","0.13","0.05","104.60000000000001","45.1"
2286,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB02",39.425,-76.025,1998-07-27,"July",1998,"0.3972222222222222",5,"0",28.3,"NaN","13.1",1.71,"3.59","NaN","64.900000000000006","NaN",166.25,5.32,"-4479.166666666667","-3.44","416.5","62.4","-14.43","-98.8","NaN","NaN","1.1000000000000001","0.13","0.08","104.60000000000001","44.5"
2287,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB03",39.3975,-76.11833,1998-07-27,"July",1998,"0.54166666666666663",4,"0.3",27.8,"NaN","5.3",1.21,"5.2700000000000005","NaN","78","NaN",201.25,6.44,"-2408.8541666666665","-1.85","182","24.09","-28.900000000000002","-95.58","NaN","NaN","1.56","0.16","7.0000000000000007E-2","101.10000000000001","46.2"
2288,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB04",39.38667,-76.10667,1998-07-27,"July",1998,"0.5",6.5,"1",27.6,"NaN","6.9",0.96,"4.67","NaN","69.400000000000006","NaN",183.4375,5.87,"-3294.2708333333339","-2.5300000000000002","338.40000000000003","0","-20.51","-19.87","NaN","NaN","1.57","0.14000000000000001","7.0000000000000007E-2","87.100000000000009","32.200000000000003"
2289,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB05",39.345,-76.19167,1998-07-27,"July",1998,"0.59444444444444444",9,"5.1000000000000005",26.6,"NaN","13.4",0.89,"2.13","NaN","40.5","NaN",128.4375,4.11,"-1171.875","-0.9","157.6","NaN","-8.67","44.12","NaN","NaN","1.8900000000000001","0.17","0.05","22.2","6.5"
2290,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","BECL",39.15975,-76.3724,1998-07-28,"July",1998,"0.65486111111111112",12,"12.3",24.3,"NaN","25.3",1.38,"0.38","NaN","1.6","NaN",60.625,1.94,"-377.60416666666669","-0.28999999999999998","NaN","NaN","-6.47","0","NaN","NaN","3.89","0.32","0.11","88.9","29.6"
2291,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","DC04",39.17787,-76.28852,1998-07-28,"July",1998,"0.56388888888888888",12,"11.700000000000001",24.6,"NaN","23.5",1,"0.69000000000000006","NaN","2.85","NaN",76.25,2.44,"-364.58333333333331","-0.28000000000000003","354.2","0","NaN","0","NaN","NaN","1.58","0.18","7.0000000000000007E-2","50.4","19.100000000000001"
2292,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","NACL",39.26462,-76.23625,1998-07-28,"July",1998,"0.44305555555555554",12,"9.3000000000000007",25.4,"NaN","19.100000000000001",0.63,"0.98","NaN","13.700000000000001","NaN",65,2.08,"-533.85416666666674","-0.41000000000000003","NaN","NaN","8.66","-45.79","NaN","NaN","4.63","0.26","0.09","97.3","37.5"
2293,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","PLIS",39.2713333333333,-76.2903333333333,1998-07-28,"July",1998,"0.3840277777777778",4.5,"4",26.45,"NaN","10",1.11,"1","NaN","42.300000000000004","NaN",227.8125,7.29,"-3606.7708333333335","-2.77","344","19.43","-1.24","0","NaN","NaN","3.56","0.25","0.1","143.6","56.2"
2294,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB06",39.2895,-76.34133,1998-07-28,"July",1998,"0.3298611111111111",4.5,"3.1",26.7,"NaN","9.2000000000000011",1.1,"0.62","NaN","40.4","NaN",212.8125,6.81,"-1653.6458333333333","-1.27","63.1","3.48","-1.34","8.6","NaN","NaN","2.74","0.28000000000000003","0.11","112.4","42.7"
2295,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB07",39.27767,-76.219,1998-07-28,"July",1998,"0.40277777777777773",7,"4.5",26.5,"NaN","12.200000000000001",0.92,"2.2000000000000002","NaN","44","NaN",180.3125,5.77,"-5781.25","-4.4400000000000004","677.5","56.410000000000004","10.41","-94.79","NaN","NaN","2.87","0.25","0.05","54.1","15.3"
2296,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB08",39.22033,-76.3715,1998-07-28,"July",1998,"0.2986111111111111",6,"4.7",26.7,"NaN","3.8000000000000003",0.47,"0.52","NaN","25.400000000000002","NaN",230,7.36,"-2760.4166666666665","-2.12","263.89999999999998","13.72","-9.14","NaN","NaN","NaN","3.7800000000000002","0.3","7.0000000000000007E-2","87.7","20.3"
2297,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB09",39.21552,-76.27783,1998-07-28,"July",1998,"0.47916666666666669",5,"6.1000000000000005",26.2,"NaN","7.7",0.38,"0.94000000000000006","NaN","28.2","NaN",212.5,6.8,"-5156.25","-3.96","594.4","41.230000000000004","0","0","NaN","NaN","4.4800000000000004","0.25","0.09","136.30000000000001","49.7"
2298,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB10",39.185,-76.32,1998-07-28,"July",1998,"0.58333333333333337",6,"6.6000000000000005",26.2,"NaN","5",0.19,"0.8","NaN","23.1","NaN",193.4375,6.19,"-3710.9375","-2.85","137","NaN","-5.5200000000000005","0","NaN","NaN","3.33","0.25","7.0000000000000007E-2","120.7","41.6"
2299,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB11",39.17167,-76.3333,1998-07-28,"July",1998,"0.62152777777777779",5,"6.9",26.03,"NaN","5.4",0.22,"0.73","NaN","21.1","NaN",200.9375,6.43,"-2955.7291666666665","-2.27","177.20000000000002","18.990000000000002","-1.7","-24.09","NaN","NaN","4","0.28000000000000003","0.11","54.6","12.6"
2300,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","BESL",39.1620666666667,-76.3710166666667,1998-07-29,"July",1998,"0.55972222222222223",6,"8",26.2,"NaN","4.3",0.27,"0.52","NaN","15.5","NaN",198.75,6.36,"-3359.375","-2.58","146.4","23.35","1.24","8.8800000000000008","NaN","NaN","2.97","0.23","0.08","54.1","15.3"
2301,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","CHCL",39.05845,-76.39158,1998-07-29,"July",1998,"0.59375",13,"12.4",24.3,"NaN","27.8",0.74,"0.68","NaN","3.74","NaN",16.25,0.52,"-898.4375","-0.69000000000000006","726.5","61.120000000000005","-2.2200000000000002","-59.7","NaN","NaN","3.19","0.36","0.1","158.9","72.600000000000009"
2302,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","DC06",39.12163,-76.39662,1998-07-29,"July",1998,"0.48055555555555557",17,"12.9",24.2,"NaN","28.2",1.06,"0.56000000000000005","NaN","2.17","NaN",7.1875,0.23,"-651.04166666666663","-0.5","432.8","-19.170000000000002","NaN","-66.12","NaN","NaN","3.0700000000000003","0.34","0.11","166.4","96.600000000000009"
2303,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","DC07",39.095,-76.3,1998-07-29,"July",1998,"0.31805555555555554",11,"12.200000000000001",24.6,"NaN","27.1",1.44,"0.59","NaN","2.63","NaN",5.625,0.18,"-455.72916666666674","-0.35000000000000003","505.7","27","0","-47.26","NaN","NaN","3.08","0.33","0.1","171.8","97.100000000000009"
2304,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB12",39.12167,-76.38,1998-07-29,"July",1998,"0.4375",7,"8.7000000000000011",26.3,"NaN","5.6000000000000005",0.12,"0.4","NaN","9.0400000000000009","NaN",186.875,5.98,"-3541.6666666666665","-2.72","81.400000000000006","22.16","0","NaN","NaN","NaN","3.6","0.28000000000000003","0.08","86.3","31"
2305,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB13",39.10167,-76.3333,1998-07-29,"July",1998,"0.40972222222222227",8,"8.6",25.9,"NaN","6.9",0.46,"0.41000000000000003","NaN","10.47","NaN",166.5625,5.33,"-2109.375","-1.62","356.5","49.31","5.08","0","NaN","NaN","3.5300000000000002","0.33","0.11","142.20000000000002","72.600000000000009"
2306,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB14",39.09783,-76.288,1998-07-29,"July",1998,"0.29166666666666669",8,"9.3000000000000007",25.8,"NaN","11.5",0.34,"0.38","NaN","9.19","NaN",108.75,3.48,"-1731.7708333333333","-1.33","367.2","29.04","5.68","-28.37","NaN","NaN","3.08","0.32","0.09","155.70000000000002","82.5"
2307,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","UB15",39.05667,-76.3333,1998-07-29,"July",1998,"0.375",13.5,"10.8",25.1,"NaN","20.8",0.37,"0.41000000000000003","NaN","4.21","NaN",66.875,2.14,"-1497.3958333333337","-1.1500000000000001","838","56.07","6.6000000000000005","-30.38","NaN","NaN","3.08","0.36","0.1","209.20000000000002","114.10000000000001"
2308,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","104-D2",38.99383,-76.35833,1998-07-30,"July",1998,"0.56874999999999998",24,"15.9",23.2,"NaN","31.900000000000002",3.37,"0.14000000000000001","NaN","0.16","NaN",5.625,0.18,"0","0","NaN","48.5","-13.86","0","NaN","NaN","3.36","0.41000000000000003","0.08","270.7","168.70000000000002"
2309,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","104-DR",38.99517,-76.37267,1998-07-30,"July",1998,"0.53819444444444442",18,"15.4",23.4,"NaN","29.900000000000002",3.05,"0.12","NaN","0.73","NaN",11.25,0.36,"0","0","382.3","59.94","0","0","NaN","NaN","1.94","0.19","0.05","120.2","72.600000000000009"
2310,"Patapsco","low salinity tributary; very eutrophic","Boynton","Maryland","BWCL",39.19095,-76.47662,1998-07-30,"July",1998,"0.44444444444444442",16,"12.700000000000001",23.9,"NaN","33",1.53,"0.42","NaN","0.39","NaN",15.625,0.5,"-520.83333333333337","-0.4","417.6","NaN","0","NaN","NaN","NaN","3.4","0.28000000000000003","0.09","149.80000000000001","86"
2311,"Patapsco","low salinity tributary; very eutrophic","Boynton","Maryland","BWSL",39.19387,-76.4752,1998-07-30,"July",1998,"0.43541666666666662",6,"7.8",26.3,"NaN","16.899999999999999",0.1,"0.97","NaN","16","NaN",110.3125,3.53,"-3190.1041666666665","-2.4500000000000002","231.1","10.28","0","0","NaN","NaN","3.43","0.3","0.1","156.80000000000001","63.2"
2312,"Chesapeake Bay-North","well mixed, low salinity, river dominated estuary","Boynton","Maryland","CHSL",39.0585,-76.38677,1998-07-30,"July",1998,"0.28333333333333333",11,"10.5",25.6,"NaN","13.9",0.24,"0.35000000000000003","NaN","5.9","NaN",94.6875,3.03,"-1940.1041666666667","-1.49","180.3","-2.64","-13.13","-20.13","NaN","NaN","2.93","0.32","0.54","114.3","46.800000000000004"
2313,"Patapsco","low salinity tributary; very eutrophic","Boynton","Maryland","FFOF",39.23382,-76.55427,1998-07-30,"July",1998,"0.40138888888888885",6,"7.5",26.8,"NaN","34.5",0.12,"1.6","NaN","19.3","NaN",170.3125,5.45,"-3828.125","-2.94","646.20000000000005","12.41","5.41","-70.900000000000006","NaN","NaN","4.6500000000000004","0.48","0.15","156.80000000000001","70.8"
2314,"Patapsco","low salinity tributary; very eutrophic","Boynton","Maryland","FMCL",39.23707,-76.55102,1998-07-30,"July",1998,"0.37291666666666662",10.5,"11.3",23.8,"NaN","34.700000000000003",0.36,"1.0900000000000001","NaN","14.6","NaN",5,0.16,"NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","3.44","0.36","0.12","149.5","77.2"
2315,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","UB16",38.9667,-76.36667,1998-08-03,"August",1998,"0.27083333333333331",17,"16.5",23.4,"NaN","28.2",3.19,"0.11","NaN","1.3900000000000001","NaN",13.125,0.42,"0","0","333.90000000000003","73.28","0","0","NaN","NaN","2.62","0.31","0.06","187.9","112.9"
2316,"Chesapeake Bay-Mid","large mesohaline coastal plain estuary","Boynton","Maryland","UB17",38.96667,-76.36117,1998-08-03,"August",1998,"0.30902777777777779",7.5,"13.4",24.7,"NaN","16.600000000000001",1.04,"0.11","NaN","1.01","NaN",26.5625,0.85,"-950.52083333333337","-0.73","246.4","NaN","0","0","NaN","NaN","0.6","7.5999999999999998E-2","0.01","120.7","63.800000000000004"
2317,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","BUVA",38.5185,-76.6636666666667,1998-08-17,"August",1998,"0.37222222222222223",6.5,"10.222981143564992",28.38,"NaN","2.7",2.6916768,"0.18","NaN","0.48","NaN",135,4.32,"-3450.5208333333335","-2.65","374.7","-2.84","5.2700000000000005","16.37","NaN","NaN","2.4","0.3","0.12","97.33","28.09"
2318,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","MRPT",38.4461166666667,-76.6316666666667,1998-08-17,"August",1998,"0.59444444444444444",8,"12.44",27.68,"NaN","5.5",1.249392,"0.3","NaN","0.48","NaN",89.6875,2.87,"-1653.7702338129495","-1.2700955395683453","586.65129496402881","38.881510791366907","4.7371942446043169","9.464244604316546","NaN","NaN","3.0700000000000003","0.42","0.13","129.32","44.47"
2319,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","PX07",38.4895,-76.6588333333333,1998-08-17,"August",1998,"0.43263888888888885",2,"10.51",28.13,"NaN","0.6",1.9609424,"0.23","NaN","0.14000000000000001","NaN",189.375,6.06,"-2368.8129496402876","-1.8192483453237407","67.338129496402857","0","6.9099280575539561","30.21928057553956","NaN","NaN","0.5","0.06","0.03","64.95","13.86"
2320,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","PX15",38.4338333333333,-76.622,1998-08-17,"August",1998,"0.63194444444444442",10.5,"12.700000000000001",27.59,"NaN","7.5",1.4591472,"0.33","NaN","0.5","NaN",82.8125,2.65,"-1688.6641187050361","-1.2968940431654676","352.17569784172662","13.361309352517987","0","0","NaN","NaN","3.5700000000000003","0.51","0.15","187.67000000000002","70.22"
2321,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","BRIS",38.3933333333333,-76.5511166666667,1998-08-18,"August",1998,"0.59375",13.5,"13.19",27.53,"NaN","7.9",1.1487392,"0.26","NaN","0.46","NaN",89.6875,2.87,"-1799.9150179856115","-1.3823347338129497","378.27682014388483","20.973539568345323","0","0","NaN","NaN","3.19","0.42","0.11","130.67000000000002","40.96"
2322,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","PX21",38.425,-76.585,1998-08-18,"August",1998,"0.36805555555555558",2.5,"11.55",27.89,"NaN","0.5",0.9101264,"0.14000000000000001","NaN","0.16","NaN",197.5,6.32,"-1751.9973021582734","-1.345533928057554","55.708748201438844","1.7413553956834533","6.967510791366907","11.668230215827338","NaN","NaN","0.15","0.03","0.1","48.54","12.32"
2323,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","PX23",38.4048333333333,-76.5743333333333,1998-08-18,"August",1998,"0.55555555555555558",11.5,"13.01",27.66,"NaN","6.6000000000000005",1.1389024,"0.3","NaN","0.48","NaN",84.6875,2.71,"-1911.1510791366907","-1.4677640287769784","505.6717122302158","35.08178417266187","0","0","NaN","NaN","3.5","0.49","0.12","151.91","54.42"
2324,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","PX25",38.4198333333333,-76.576,1998-08-18,"August",1998,"0.32361111111111113",3,"11.56",27.83,"NaN","0.3",0.68003664,"0.1","NaN","0.15","NaN",156.25,5,"-1275.0000000000002","-0.97920000000000007","0","0","8.0040000000000013","0","NaN","NaN","0.19","0.03","0.01","17.97","4.7700000000000005"
2325,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","PX33",38.3763333333333,-76.5126666666667,1998-08-19,"August",1998,"0.35625000000000001",18,"13.43",27.24,"NaN","6.8",1.0286576,"0.28000000000000003","NaN","0.35000000000000003","NaN",97.8125,3.13,"-1755.6528776978419","-1.3483414100719424","657.06474820143876","13.490244604316546","12.727752517985611","4.9521151079136683","NaN","NaN","3.61","0.5","0.11","164.5","49.74"
2326,"Patuxent","mesohaline coastal plain tributary","Fluxzilla-PAX","Maryland","STLC",38.3802833333333,-76.5011166666667,1998-08-19,"August",1998,"0.3034722222222222",6.5,"13.01",27.51,"NaN","4.4000000000000004",0.94,"0.22","NaN","0.48","NaN",118,3.776,"-2434.6999999999998","-1.8698495999999998","289.39999999999998","0","6.5155251798561151","9.6999999999999993","NaN","NaN","2.4","0.32","7.0000000000000007E-2","97.33","29.26"
2327,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","BUVA",38.5185,-76.6636666666667,1998-09-14,"September",1998,"0.36458333333333331",5,"12.270580067724042",24.73,"NaN","1.9000000000000001",2.1199632,"4.16","NaN","7.42","NaN",208.75,6.68,"-3554.6875","-2.73","220.1","24.13","-45.34","-45.93","NaN","NaN","2.23","0.04","0.11","83.100000000000009","24.6"
2328,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","MRPT",38.4461166666667,-76.6316666666667,1998-09-14,"September",1998,"0.5541666666666667",8,"14.087059270972471",24.44,"NaN","2.3000000000000003",1.7384944,"9.19","NaN","10.5","NaN",131.875,4.22,"-1458.3333333333333","-1.1200000000000001","257.2","53.480000000000004","-19.18","-5.82","NaN","NaN","3.02","0.33","0.16","103.3","27.400000000000002"
2329,"Patuxent","mesohaline coastal plain tributary","Boynton","Maryland","BRIS",38.3933333333333,-76.5511166666667,1998-09-15,"September",1998,"0.59236111111111112",16,"15.535776440368803",24.84,"NaN","2.7",1.187352,"10.41","NaN","11.3","NaN",125.9375,4.03,"-1328.125","-1.02","280.40000000000003","13.96","-45.56","-38.18","NaN","NaN","3.33","0.32","0.11","117.3","28.3"
